dataset,seed,epsilon_train,epsilon_repair_dpcr,baseline_run_dir,dpcr_run_dir,baseline_syn_path,dpcr_syn_path,dpcr_used_file,utility_main_base,utility_main_dpcr,delta_utility,tstr_balacc_base,tstr_balacc_dpcr,delta_tstr_balacc,tstr_f1macro_base,tstr_f1macro_dpcr,delta_tstr_f1macro,privacy_adv_primary_base,privacy_adv_primary_dpcr,delta_privacy,mia_auc_base,mia_auc_dpcr,delta_mia_auc,knn_mia_auc_base,knn_mia_auc_dpcr,delta_knn_mia_auc,mia_adv_fix_base,mia_adv_fix_dpcr,delta_mia_adv_fix,knn_mia_adv_fix_base,knn_mia_adv_fix_dpcr,delta_knn_mia_adv_fix,pearson_mad_base,pearson_mad_dpcr,delta_pearson_mad,spearman_mad_base,spearman_mad_dpcr,delta_spearman_mad
A,2,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed2\train3.0,outputs\A\dp_diffusion_dpcr\seed2\train3.0_repair2.0,outputs\A\dp_diffusion\seed2\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed2\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.508771929825,0.008771929825,0.500000000000,0.508771929825,0.008771929825,0.385135135135,0.291434927697,-0.093700207438,4.888329165940,0.407396820564,-4.480932345376,0.467346938776,0.533861224490,0.066514285714,,0.534718029224,,0.032653061224,0.033861224490,0.001208163265,,0.034718029224,,0.380446860992,0.394514042187,0.014067181195,,,
A,2,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed2\train4.0,outputs\A\dp_diffusion_dpcr\seed2\train4.0_repair1.0,outputs\A\dp_diffusion\seed2\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed2\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.508771929825,0.008771929825,0.500000000000,0.508771929825,0.008771929825,0.385135135135,0.291434927697,-0.093700207438,4.888220416426,0.407443099074,-4.480777317352,0.467346938776,0.532530612245,0.065183673469,,0.536469025480,,0.032653061224,0.032530612245,-0.000122448980,,0.036469025480,,0.380444043007,0.394245265446,0.013801222439,,,
A,3,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed3\train0.5,outputs\A\dp_diffusion_dpcr\seed3\train0.5_repair0.5,outputs\A\dp_diffusion\seed3\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed3\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.408668730650,-0.091331269350,0.500000000000,0.408668730650,-0.091331269350,0.385135135135,0.272187822497,-0.112947312638,4.882942784201,0.400627941381,-4.482314842821,0.501959183673,0.520673469388,0.018714285714,,0.535140683492,,0.001959183673,0.020673469388,0.018714285714,,0.035140683492,,0.386587225193,0.386919760589,0.000332535396,,,
A,3,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed3\train1.0,outputs\A\dp_diffusion_dpcr\seed3\train1.0_repair0.5,outputs\A\dp_diffusion\seed3\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed3\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.408668730650,-0.091331269350,0.500000000000,0.408668730650,-0.091331269350,0.385135135135,0.272187822497,-0.112947312638,4.882791326805,0.400638397634,-4.482152929171,0.501959183673,0.520673469388,0.018714285714,,0.535291631445,,0.001959183673,0.020673469388,0.018714285714,,0.035291631445,,0.386584845401,0.386920855447,0.000336010046,,,
A,3,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed3\train3.0,outputs\A\dp_diffusion_dpcr\seed3\train3.0_repair2.0,outputs\A\dp_diffusion\seed3\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed3\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.446852425181,-0.053147574819,0.500000000000,0.446852425181,-0.053147574819,0.385135135135,0.303179753407,-0.081955381728,4.882547881819,0.401347509100,-4.481200372718,0.501959183673,0.495934693878,-0.006024489796,,0.535955802439,,0.001959183673,0.004065306122,0.002106122449,,0.035955802439,,0.386577152780,0.387274415947,0.000697263167,,,
A,3,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed3\train4.0,outputs\A\dp_diffusion_dpcr\seed3\train4.0_repair1.0,outputs\A\dp_diffusion\seed3\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed3\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.408668730650,-0.091331269350,0.500000000000,0.408668730650,-0.091331269350,0.385135135135,0.272187822497,-0.112947312638,4.882457273479,0.400593981816,-4.481863291663,0.501959183673,0.495755102041,-0.006204081633,,0.536076560802,,0.001959183673,0.004244897959,0.002285714286,,0.036076560802,,0.386573942453,0.386835751552,0.000261809099,,,
A,4,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed4\train0.5,outputs\A\dp_diffusion_dpcr\seed4\train0.5_repair0.5,outputs\A\dp_diffusion\seed4\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed4\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.337977296182,-0.162022703818,0.500000000000,0.337977296182,-0.162022703818,0.272000000000,0.254468718967,-0.017531281033,4.882271591428,0.398428027321,-4.483843564107,0.497832653061,0.534244897959,0.036412244898,,0.537178480860,,0.002167346939,0.034244897959,0.032077551020,,0.037178480860,,0.392344355968,0.383243279281,-0.009101076688,,,
A,4,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed4\train1.0,outputs\A\dp_diffusion_dpcr\seed4\train1.0_repair0.5,outputs\A\dp_diffusion\seed4\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed4\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.337977296182,-0.162022703818,0.500000000000,0.337977296182,-0.162022703818,0.272000000000,0.254468718967,-0.017531281033,4.882263038374,0.398428922007,-4.483834116367,0.497832653061,0.534228571429,0.036395918367,,0.535623716942,,0.002167346939,0.034228571429,0.032061224490,,0.035623716942,,0.392345295462,0.383243262633,-0.009102032829,,,
A,4,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed4\train3.0,outputs\A\dp_diffusion_dpcr\seed4\train3.0_repair2.0,outputs\A\dp_diffusion\seed4\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed4\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.443756449948,-0.056243550052,0.500000000000,0.443756449948,-0.056243550052,0.272000000000,0.333585858586,0.061585858586,4.881957566405,0.397466069101,-4.484491497304,0.497832653061,0.520175510204,0.022342857143,,0.536891679749,,0.002167346939,0.020175510204,0.018008163265,,0.036891679749,,0.392348089561,0.384546630867,-0.007801458694,,,
A,4,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed4\train4.0,outputs\A\dp_diffusion_dpcr\seed4\train4.0_repair1.0,outputs\A\dp_diffusion\seed4\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed4\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.414344685243,-0.085655314757,0.500000000000,0.414344685243,-0.085655314757,0.272000000000,0.316816816817,0.044816816817,4.881835279860,0.397442646925,-4.484392632935,0.497832653061,0.524367346939,0.026534693878,,0.537133196474,,0.002167346939,0.024367346939,0.022200000000,,0.037133196474,,0.392349414757,0.384056552358,-0.008292862399,,,
A,5,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed5\train0.5,outputs\A\dp_diffusion_dpcr\seed5\train0.5_repair0.5,outputs\A\dp_diffusion\seed5\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed5\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.305727554180,-0.194272445820,0.500000000000,0.305727554180,-0.194272445820,0.272000000000,0.217570093458,-0.054429906542,4.883629115905,0.404030752602,-4.479598363302,0.498053061224,0.509926530612,0.011873469388,,0.537404902790,,0.001946938776,0.009926530612,0.007979591837,,0.037404902790,,0.388660677708,0.389529132438,0.000868454731,,,
A,5,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed5\train1.0,outputs\A\dp_diffusion_dpcr\seed5\train1.0_repair0.5,outputs\A\dp_diffusion\seed5\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed5\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.305727554180,-0.194272445820,0.500000000000,0.305727554180,-0.194272445820,0.272000000000,0.217570093458,-0.054429906542,4.883473468479,0.404030876258,-4.479442592221,0.498053061224,0.509861224490,0.011808163265,,0.537993599807,,0.001946938776,0.009861224490,0.007914285714,,0.037993599807,,0.388659088697,0.389528940853,0.000869852156,,,
A,5,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed5\train3.0,outputs\A\dp_diffusion_dpcr\seed5\train3.0_repair2.0,outputs\A\dp_diffusion\seed5\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed5\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.314499484004,-0.185500515996,0.500000000000,0.314499484004,-0.185500515996,0.272000000000,0.231876861966,-0.040123138034,4.883195905709,0.404163200561,-4.479032705149,0.498053061224,0.510955102041,0.012902040816,,0.538280400918,,0.001946938776,0.010955102041,0.009008163265,,0.038280400918,,0.388652991773,0.387573905879,-0.001079085893,,,
A,5,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed5\train4.0,outputs\A\dp_diffusion_dpcr\seed5\train4.0_repair1.0,outputs\A\dp_diffusion\seed5\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed5\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.314499484004,-0.185500515996,0.500000000000,0.314499484004,-0.185500515996,0.272000000000,0.231876861966,-0.040123138034,4.883051074967,0.403659244436,-4.479391830531,0.498053061224,0.512228571429,0.014175510204,,0.537616229924,,0.001946938776,0.012228571429,0.010281632653,,0.037616229924,,0.388651072692,0.387541069818,-0.001110002875,,,
A,6,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed6\train0.5,outputs\A\dp_diffusion_dpcr\seed6\train0.5_repair0.5,outputs\A\dp_diffusion\seed6\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed6\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.509803921569,0.009803921569,0.500000000000,0.509803921569,0.009803921569,0.272000000000,0.509401709402,0.237401709402,4.883052618432,0.400724389976,-4.482328228456,0.465097959184,0.501869387755,0.036771428571,,0.538038884193,,0.034902040816,0.001869387755,-0.033032653061,,0.038038884193,,0.388595681525,0.386198570062,-0.002397111463,,,
A,6,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed6\train1.0,outputs\A\dp_diffusion_dpcr\seed6\train1.0_repair0.5,outputs\A\dp_diffusion\seed6\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed6\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.509803921569,0.009803921569,0.500000000000,0.509803921569,0.009803921569,0.272000000000,0.509401709402,0.237401709402,4.882972229944,0.400710865652,-4.482261364292,0.465097959184,0.501910204082,0.036812244898,,0.538189832146,,0.034902040816,0.001910204082,-0.032991836735,,0.038189832146,,0.388592802109,0.386198799123,-0.002394002986,,,
A,6,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed6\train3.0,outputs\A\dp_diffusion_dpcr\seed6\train3.0_repair2.0,outputs\A\dp_diffusion\seed6\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed6\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.506965944272,0.006965944272,0.500000000000,0.506965944272,0.006965944272,0.272000000000,0.506965944272,0.234965944272,4.882703233059,0.400114198079,-4.482589034980,0.465097959184,0.500571428571,0.035473469388,,0.538823813549,,0.034902040816,0.000571428571,-0.034330612245,,0.038823813549,,0.388582833915,0.387039196433,-0.001543637482,,,
A,6,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed6\train4.0,outputs\A\dp_diffusion_dpcr\seed6\train4.0_repair1.0,outputs\A\dp_diffusion\seed6\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed6\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.506965944272,0.006965944272,0.500000000000,0.506965944272,0.006965944272,0.272000000000,0.506965944272,0.234965944272,4.882594383884,0.399410784885,-4.483183598999,0.465097959184,0.494375510204,0.029277551020,,0.539427605362,,0.034902040816,0.005624489796,-0.029277551020,,0.039427605362,,0.388577957589,0.387152505058,-0.001425452531,,,
A,7,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed7\train0.5,outputs\A\dp_diffusion_dpcr\seed7\train0.5_repair0.5,outputs\A\dp_diffusion\seed7\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed7\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.662022703818,0.162022703818,0.500000000000,0.662022703818,0.162022703818,0.385135135135,0.667251718590,0.282116583455,4.884842013936,0.406070573876,-4.478771440060,0.511820408163,0.503563265306,-0.008257142857,,0.535910518053,,0.011820408163,0.003563265306,-0.008257142857,,0.035910518053,,0.386116388042,0.383258627435,-0.002857760607,,,
A,7,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed7\train1.0,outputs\A\dp_diffusion_dpcr\seed7\train1.0_repair0.5,outputs\A\dp_diffusion\seed7\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed7\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.662022703818,0.162022703818,0.500000000000,0.662022703818,0.162022703818,0.385135135135,0.667251718590,0.282116583455,4.884747311376,0.406064534882,-4.478682776494,0.511820408163,0.503530612245,-0.008289795918,,0.537510566357,,0.011820408163,0.003530612245,-0.008289795918,,0.037510566357,,0.386113394195,0.383259870307,-0.002853523888,,,
A,7,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed7\train3.0,outputs\A\dp_diffusion_dpcr\seed7\train3.0_repair2.0,outputs\A\dp_diffusion\seed7\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed7\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.723684210526,0.223684210526,0.500000000000,0.723684210526,0.223684210526,0.385135135135,0.736689814815,0.351554679680,4.884361591012,0.405275164495,-4.479086426517,0.511820408163,0.510759183673,-0.001061224490,,0.538204926941,,0.011820408163,0.010759183673,-0.001061224490,,0.038204926941,,0.386102975835,0.383437293222,-0.002665682613,,,
A,7,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed7\train4.0,outputs\A\dp_diffusion_dpcr\seed7\train4.0_repair1.0,outputs\A\dp_diffusion\seed7\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed7\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.694272445820,0.194272445820,0.500000000000,0.694272445820,0.194272445820,0.385135135135,0.703846153846,0.318711018711,4.884215246517,0.405388799140,-4.478826447377,0.511820408163,0.508016326531,-0.003804081633,,0.536106750392,,0.011820408163,0.008016326531,-0.003804081633,,0.036106750392,,0.386098806065,0.383343521989,-0.002755284076,,,
A,8,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed8\train0.5,outputs\A\dp_diffusion_dpcr\seed8\train0.5_repair0.5,outputs\A\dp_diffusion\seed8\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed8\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.382352941176,-0.117647058824,0.500000000000,0.382352941176,-0.117647058824,0.385135135135,0.222222222222,-0.162912912913,4.884053249060,0.402037464359,-4.482015784702,0.494395918367,0.488555102041,-0.005840816327,,0.536438835889,,0.005604081633,0.011444897959,0.005840816327,,0.036438835889,,0.389687149516,0.395226447485,0.005539297969,,,
A,8,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed8\train1.0,outputs\A\dp_diffusion_dpcr\seed8\train1.0_repair0.5,outputs\A\dp_diffusion\seed8\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed8\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.382352941176,-0.117647058824,0.500000000000,0.382352941176,-0.117647058824,0.385135135135,0.222222222222,-0.162912912913,4.883926396596,0.402039051221,-4.481887345375,0.494395918367,0.488440816327,-0.005955102041,,0.538220021737,,0.005604081633,0.011559183673,0.005955102041,,0.038220021737,,0.389689815019,0.395226165557,0.005536350539,,,
A,8,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed8\train3.0,outputs\A\dp_diffusion_dpcr\seed8\train3.0_repair2.0,outputs\A\dp_diffusion\seed8\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed8\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.399896800826,-0.100103199174,0.500000000000,0.399896800826,-0.100103199174,0.385135135135,0.255937702790,-0.129197432345,4.883689108520,0.400544049864,-4.483145058656,0.494395918367,0.492391836735,-0.002004081633,,0.536287887936,,0.005604081633,0.007608163265,0.002004081633,,0.036287887936,,0.389698983197,0.396131983619,0.006433000422,,,
A,8,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed8\train4.0,outputs\A\dp_diffusion_dpcr\seed8\train4.0_repair1.0,outputs\A\dp_diffusion\seed8\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed8\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.391124871001,-0.108875128999,0.500000000000,0.391124871001,-0.108875128999,0.385135135135,0.239289446186,-0.145845688949,4.883575129410,0.400953002774,-4.482622126636,0.494395918367,0.498375510204,0.003979591837,,0.536982248521,,0.005604081633,0.001624489796,-0.003979591837,,0.036982248521,,0.389703106168,0.395588172921,0.005885066753,,,
A,9,0.500000000000,0.500000000000,outputs\A\dp_diffusion\seed9\train0.5,outputs\A\dp_diffusion_dpcr\seed9\train0.5_repair0.5,outputs\A\dp_diffusion\seed9\train0.5\synth.csv,outputs\A\dp_diffusion_dpcr\seed9\train0.5_repair0.5\synth.csv,synth.csv,0.500000000000,0.443498452012,-0.056501547988,0.500000000000,0.443498452012,-0.056501547988,0.272000000000,0.375490196078,0.103490196078,4.884170842034,0.403593891154,-4.480576950880,0.508110204082,0.500126530612,-0.007983673469,,0.535035019925,,0.008110204082,0.000126530612,-0.007983673469,,0.035035019925,,0.395541971757,0.391929582216,-0.003612389541,,,
A,9,1.000000000000,0.500000000000,outputs\A\dp_diffusion\seed9\train1.0,outputs\A\dp_diffusion_dpcr\seed9\train1.0_repair0.5,outputs\A\dp_diffusion\seed9\train1.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed9\train1.0_repair0.5\synth.csv,synth.csv,0.500000000000,0.443498452012,-0.056501547988,0.500000000000,0.443498452012,-0.056501547988,0.272000000000,0.375490196078,0.103490196078,4.884061380166,0.403581304753,-4.480480075413,0.508110204082,0.500142857143,-0.007967346939,,0.535684096124,,0.008110204082,0.000142857143,-0.007967346939,,0.035684096124,,0.395545868734,0.391929098278,-0.003616770455,,,
A,9,3.000000000000,2.000000000000,outputs\A\dp_diffusion\seed9\train3.0,outputs\A\dp_diffusion_dpcr\seed9\train3.0_repair2.0,outputs\A\dp_diffusion\seed9\train3.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed9\train3.0_repair2.0\synth.csv,synth.csv,0.500000000000,0.417182662539,-0.082817337461,0.500000000000,0.417182662539,-0.082817337461,0.272000000000,0.335930735931,0.063930735931,4.883717303524,0.403569073103,-4.480148230421,0.508110204082,0.499404081633,-0.008706122449,,0.536831300568,,0.008110204082,0.000595918367,-0.007514285714,,0.036831300568,,0.395559345718,0.391295275663,-0.004264070055,,,
A,9,4.000000000000,1.000000000000,outputs\A\dp_diffusion\seed9\train4.0,outputs\A\dp_diffusion_dpcr\seed9\train4.0_repair1.0,outputs\A\dp_diffusion\seed9\train4.0\synth.csv,outputs\A\dp_diffusion_dpcr\seed9\train4.0_repair1.0\synth.csv,synth.csv,0.500000000000,0.434726522188,-0.065273477812,0.500000000000,0.434726522188,-0.065273477812,0.272000000000,0.362541477203,0.090541477203,4.883554245913,0.403110431742,-4.480443814172,0.508110204082,0.499220408163,-0.008889795918,,0.535472768989,,0.008110204082,0.000779591837,-0.007330612245,,0.035472768989,,0.395564943713,0.391624617273,-0.003940326441,,,
